order_id,product_id,add_to_cart_order,reordered
3891,21417,6,1
3891,19626,7,0
3891,10598,8,1
3891,13517,9,1
3891,24142,10,1
3891,43085,11,0
3891,47357,12,0
3892,2102,1,1
3892,45500,2,1
3892,47209,3,1
3892,13536,4,1
3892,32655,5,1
3892,7948,6,1
3892,49621,7,1
3893,24852,1,1
3893,47766,2,1
3893,17630,3,1
3893,27966,4,1
3893,27845,5,1
3893,40146,6,1
3893,38456,7,1
3893,21137,8,1
3893,20113,9,1
3893,42265,10,1
3893,26604,11,1
3893,20118,12,1
3893,15649,13,1
3893,45364,14,1
3893,29487,15,1
3893,35951,16,1
3893,22035,17,1
3893,17720,18,1
3893,24221,19,1
3893,36485,20,1
3893,37665,21,1
3893,20899,22,1
3893,17017,23,1
3893,18352,24,1
3893,39411,25,1
3893,47965,26,1
3893,38248,27,1
3893,17738,28,0
3893,5642,29,0
3894,28199,1,1
3894,16797,2,1
3894,24852,3,1
3895,45994,1,0
3895,49605,2,0
3895,10613,3,0
3895,44799,4,0
3895,48004,5,0
3895,28577,6,0
3895,1767,7,0
3895,13733,8,0
3895,13822,9,0
3895,44579,10,0
3895,5450,11,0
3895,10255,12,0
3895,24749,13,0
3895,38729,14,0
3895,10029,15,0
3895,21822,16,0
3895,1563,17,0
3895,4210,18,0
3895,42736,19,0
3895,47145,20,0
3896,19046,1,1
3896,26735,2,1
3896,35503,3,1
3896,24413,4,0
3896,1749,5,1
3896,3855,6,1
3896,23291,7,1
3896,29613,8,1
3896,5575,9,1
3896,43087,10,1
3896,43928,11,0
3896,48347,12,0
3896,27845,13,0
3896,13779,14,0
3896,12618,15,0
3896,9598,16,0
3896,13176,17,0
3896,38313,18,0
3896,37417,19,0
3896,14126,20,0
3896,13512,21,0
3897,33665,1,1
3897,35499,2,1
3897,32413,3,1
3899,34067,1,1
3899,9550,2,1
3899,6962,3,1
3900,26668,1,1
3900,8169,2,1
3900,33731,3,1
3900,36389,4,1
3900,18370,5,1
3900,37947,6,1
3900,13838,7,1
3900,35108,8,1
3900,22935,9,1
3900,24964,10,1
3900,2954,11,1
3900,10132,12,1
3900,36772,13,1
3900,47626,14,1
3902,29447,1,1
3903,8193,1,1
3903,15937,2,1
3903,29487,3,1
3903,28692,4,1
3903,29553,5,1
3903,27323,6,1
3903,25890,7,0
3904,23115,1,0
3904,37557,2,0
3904,39928,3,1
3904,1511,4,1
3904,8277,5,1
3904,48437,6,0
3904,45249,7,1
3904,10082,8,1
3904,49169,9,1
3904,44670,10,1
3904,23594,11,0
3904,47209,12,1
3905,18104,1,0
3905,21243,2,0
3905,15428,3,0
3905,23810,4,0
3905,24925,5,0
3905,28156,6,0
3905,32303,7,0
3905,41588,8,0
3905,23734,9,1
3905,2102,10,0
3905,27307,11,0
3905,47815,12,1
3905,40310,13,1
3905,3990,14,0
3905,36736,15,0
3905,33631,16,0
3906,45633,1,0
3906,13380,2,0
3906,41658,3,0
3906,43643,4,1
3906,13176,5,1
3906,1511,6,1
3906,47766,7,1
3906,42383,8,1
3906,48666,9,1
3906,24489,10,1
3906,25890,11,1
3906,37646,12,1
3906,8076,13,0
3906,40706,14,1
3906,15767,15,1
3906,16759,16,0
3906,15290,17,0
3906,43768,18,0
3906,18594,19,1
3906,15074,20,0
3906,41950,21,0
3906,4605,22,0
3906,35108,23,0
3906,13829,24,0
3906,19765,25,0
3907,6187,1,1
3907,44632,2,1
3907,36011,3,1
3907,17758,4,0
3908,13176,1,1
3908,37053,2,1
3908,45083,3,0
3908,23959,4,1
3908,33198,5,1
3908,19057,6,1
3908,3957,7,1
3909,48309,1,1
3909,31506,2,1
3909,44359,3,1
3909,4605,4,1
3909,42768,5,0
3909,39275,6,1
3909,27966,7,1
3909,43295,8,0
3909,25659,9,1
3909,45535,10,1
3909,25584,11,1
3909,31717,12,1
3909,26209,13,1
3909,48679,14,1
3910,36103,1,0
3910,29487,2,1
3910,34703,3,0
3910,14992,4,1
3911,3777,1,0
3911,39619,2,0
3911,1710,3,0
3911,43961,4,0
3911,18918,5,0
3911,46979,6,1
3911,24184,7,0
3911,32486,8,0
3912,6184,1,1
3912,37710,2,0
3913,16180,1,0
3913,37563,2,0
3913,36550,3,1
3913,2154,4,0
3913,39236,5,0
3913,5496,6,1
3913,6927,7,1
3914,27086,1,1
3914,38689,2,1
3914,40571,3,1
3914,19660,4,1
3914,31683,5,1
3914,13176,6,1
3914,40531,7,0
3914,35065,8,0
3914,30391,9,1
3914,30967,10,0
3914,47017,11,0
3914,14086,12,0
3914,7746,13,0
3914,117,14,1
3914,45066,15,1
3914,26604,16,0
3915,47626,1,1
3915,6128,2,1
3915,44632,3,1
3915,5077,4,1
3915,15290,5,1
3915,36259,6,0
3915,11777,7,0
3915,24799,8,1
3915,40516,9,0
3915,38739,10,0
3915,13853,11,0
3915,37807,12,1
3916,41570,1,0
3916,43545,2,1
3916,4793,3,1
3916,13176,4,1
3916,9839,5,1
3916,27104,6,1
3917,35914,1,1
3917,21616,2,1
3917,32566,3,1
3917,15541,4,1
3917,33129,5,1
3917,39612,6,1
3917,31506,7,1
3917,3265,8,1
3917,13176,9,1
3917,972,10,1
3917,26300,11,0
3917,29142,12,1
3917,5077,13,1
3917,4462,14,1
3917,12496,15,1
3917,4086,16,1
3917,21174,17,1
3917,22490,18,1
3917,44142,19,1
3917,35721,20,0
3917,39928,21,1
3917,32429,22,1
3918,14814,1,0
3918,27845,2,1
3918,18531,3,1
3918,35084,4,1
3918,30252,5,1
3918,16965,6,0
3918,11526,7,1
3918,30995,8,0
3918,42701,9,0
3918,13198,10,0
3918,48679,11,1
3918,20396,12,0
3918,21137,13,1
3918,17704,14,0
3918,34969,15,1
3918,12341,16,1
3918,28928,17,0
3918,16185,18,1
3918,18370,19,0
3918,31378,20,0
3918,13176,21,1
3919,9849,1,1
3919,13870,2,1
3919,45191,3,1
3919,9587,4,1
3919,46979,5,1
3919,23630,6,1
3919,46969,7,1
3919,19057,8,1
3920,21903,1,1
3920,27966,2,1
3920,21927,3,1
3920,22829,4,1
3920,40723,5,1
3920,31553,6,1
3920,14579,7,0
3920,36082,8,0
3920,30489,9,1
3920,8854,10,0
3921,34217,1,1
3921,9534,2,1
3921,47209,3,1
3921,33000,4,1
3921,22035,5,1
3921,21903,6,1
3921,35221,7,0
3921,9424,8,1
3921,42828,9,1
3921,27344,10,1
3921,18441,11,1
3921,35132,12,1
3921,34214,13,0
3921,39928,14,1
3921,12935,15,1
3921,10761,16,0
3921,44098,17,0
3921,31964,18,0
3921,26604,19,0
3922,22935,1,0
3922,24964,2,0
3922,16083,3,1
3922,11109,4,1
3923,13176,1,1
3923,21903,2,1
3923,42633,3,0
3923,46900,4,0
3923,31555,5,0
3923,34124,6,0
3923,19612,7,0
3923,46082,8,0
3923,19248,9,0
3923,42110,10,0
3923,38622,11,0
3923,30953,12,0
3923,1175,13,0
3923,3376,14,1
3923,27156,15,1
3923,42768,16,1
3923,30391,17,1
3923,11140,18,1
3923,6046,19,1
3923,48171,20,1
3923,47740,21,0
3923,26384,22,1
3923,46979,23,1
3923,365,24,1
3923,27845,25,1
3923,32747,26,1
3923,35951,27,1
3923,27521,28,1
3923,30450,29,1
3923,42585,30,1
3923,34590,31,1
3923,13380,32,1
3924,10814,1,1
3924,30024,2,1
3925,28204,1,1
3925,39877,2,1
3925,24852,3,1
3925,49192,4,1
3925,9067,5,1
3925,8615,6,1
3925,16290,7,1
3925,14766,8,0
3925,31231,9,1
3925,8580,10,1
3925,12545,11,1
3925,28918,12,1
3925,40795,13,1
3925,3664,14,0
3925,44632,15,1
3925,26620,16,0
3925,38656,17,1
3925,5322,18,0
3925,22035,19,1
3925,25093,20,1
3926,24852,1,1
3926,6361,2,1
3926,21137,3,1
3926,47759,4,1
3926,17949,5,0
3926,14678,6,0
3926,31343,7,1
3926,31717,8,1
3926,18441,9,1
3927,10960,1,0
3927,48328,2,0
3927,2078,3,1
3927,10948,4,0
3927,31553,5,1
3927,5876,6,1
3927,28842,7,1
3927,20114,8,1
3927,18159,9,1
3927,19820,10,1
3927,13083,11,1
3927,39984,12,1
3927,21903,13,1
3927,40706,14,1
3927,38439,15,1
3927,35547,16,1
3927,22963,17,1
3927,22672,18,1
3927,2626,19,0
3927,18531,20,1
3927,29274,21,0
3927,4506,22,0
3927,44359,23,1
3927,11136,24,1
3927,48017,25,0
3927,8174,26,1
3927,43789,27,1
3928,32265,1,0
3928,41290,2,1
3928,25124,3,0
3928,11678,4,0
3928,45296,5,0
3928,15359,6,1
3928,45066,7,0
3928,9387,8,0
3929,47866,1,0
3929,47766,2,0
3929,24852,3,0
3929,42495,4,0
3929,32689,5,0
3929,47962,6,0
3929,11461,7,0
3929,33897,8,0
3929,40912,9,0
3929,31248,10,0
3929,30849,11,0
3929,33671,12,0
3930,19467,1,1
3930,4920,2,1
3931,20015,1,1
3931,5450,2,1
3931,46979,3,1
3931,47144,4,1
3931,26604,5,1
3931,44570,6,1
3931,47672,7,0
3931,49335,8,0
3931,10403,9,1
3931,13176,10,1
3931,1063,11,0
3931,4920,12,0
3931,44882,13,0
3932,5161,1,1
3932,43080,2,1
3932,44979,3,1
3932,29926,4,1
3932,34844,5,1
3932,21614,6,1
3932,37492,7,1
3932,32402,8,1
3932,45535,9,1
3932,39619,10,1
3932,37971,11,1
3932,20842,12,1
3932,10655,13,0
3932,7861,14,0
3932,17747,15,0
3932,40706,16,0
3932,15290,17,0
3932,2295,18,0
3932,4562,19,0
3933,23801,1,1
3933,7505,2,1
3933,5826,3,1
3933,5785,4,1
3933,6585,5,1
3933,23020,6,1
3933,10339,7,1
3933,4269,8,1
3934,31263,1,1
3934,7952,2,1
3934,27845,3,1
3934,162,4,1
3934,10749,5,1
3934,16185,6,1
3934,45537,7,1
3934,28985,8,1
3934,46616,9,0
3934,11576,10,1
3934,34262,11,0
3934,3599,12,0
3934,39886,13,0
3934,45766,14,0
3934,30776,15,0
3934,35121,16,0
3934,15345,17,0
3935,39549,1,1
3935,10248,2,0
3935,24082,3,1
3935,40310,4,1
3935,35887,5,1
3935,20995,6,1
3935,47209,7,1
3935,5994,8,1
3935,11941,9,1
3935,31915,10,1
3935,10337,11,1
3935,2078,12,1
3935,42508,13,1
3935,27695,14,1
3935,13176,15,1
3935,41387,16,1
3935,29474,17,1
3935,21653,18,1
3935,18229,19,1
3935,39275,20,1
3935,24489,21,1
3935,23081,22,1
3935,38567,23,0
3935,24985,24,1
3935,20670,25,0
3935,11807,26,0
3935,10826,27,1
3935,42205,28,0
3935,8021,29,1
3935,27530,30,1
3935,4421,31,1
3935,12144,32,0
3935,35561,33,0
3935,9337,34,1
3936,47977,1,1
3936,7632,2,0
3936,39812,3,0
3936,34358,4,0
3936,22935,5,1
3936,27104,6,0
3936,36144,7,1
3937,5602,1,1
3937,41570,2,1
3937,8174,3,1
3937,27845,4,1
3937,9839,5,1
3937,47766,6,1
3937,24964,7,0
3937,34126,8,1
3937,19057,9,0
3937,43210,10,1
3937,31557,11,1
3939,47209,1,1
3939,25931,2,1
3939,4605,3,1
3939,2295,4,1
3939,47626,5,1
3939,45007,6,1
3939,44514,7,1
3939,13535,8,1
3939,46654,9,1
3939,35871,10,1
3939,21019,11,1
3939,25647,12,0
3939,3376,13,0
3940,5883,1,0
3940,39409,2,1
3940,45504,3,1
3940,6631,4,1
3940,38274,5,1
3940,21137,6,1
3940,42828,7,1
3940,40852,8,1
3941,48395,1,1
3941,4945,2,1
3941,21295,3,1
3941,45063,4,1
3941,10603,5,1
3941,9755,6,1
3941,28934,7,1
3941,25890,8,1
3941,16168,9,0
3941,9648,10,0
3941,45537,11,1
3941,25093,12,1
3942,4421,1,0
3942,47766,2,0
3942,40706,3,1
3942,49683,4,1
3942,37646,5,0
3942,24852,6,0
3942,38456,7,0
3942,31225,8,0
3942,25746,9,0
3942,29066,10,0
3942,15892,11,0
3942,25890,12,0
3942,19678,13,0
3943,20955,1,0
3943,31860,2,0
3943,18441,3,0
3944,41363,1,1
3944,37687,2,1
3944,5876,3,1
3944,17396,4,1
3944,11819,5,0
3944,39216,6,1
3944,42110,7,1
3944,310,8,1
3944,1925,9,1
3944,27086,10,1
3944,24964,11,1
3944,30480,12,1
3944,21009,13,1
3944,169,14,1
3944,44632,15,1
3944,18362,16,1
3944,37646,17,1
3944,13176,18,1
3944,20574,19,1
3944,21903,20,1
3945,47000,1,1
3945,42104,2,0
3945,13558,3,1
3945,11035,4,1
3945,8064,5,1
3945,37800,6,1
3945,47626,7,1
3945,43096,8,1
3945,42625,9,1
3945,5351,10,0
3945,36615,11,0
3947,44282,1,0
3947,22512,2,1
3947,16882,3,1
3947,38739,4,0
3947,48347,5,1
3947,33647,6,1
3947,23594,7,1
3947,27521,8,1
3947,13176,9,1
3947,30385,10,1
3947,5646,11,1
3947,46294,12,1
3947,23634,13,0
3947,26504,14,0
3948,116,1,1
3948,36897,2,0
3948,32691,3,1
3949,39984,1,0
3949,37687,2,0
3950,40706,1,0
3950,18376,2,0
3950,24884,3,0
3950,5426,4,0
3950,4880,5,0
3950,44359,6,0
3950,15872,7,0
3950,11130,8,1
3950,47521,9,1
3950,43352,10,0
3950,29229,11,0
3950,8414,12,0
3951,14218,1,1
3951,4210,2,1
3951,44422,3,1
3951,42736,4,1
3951,49585,5,0
3951,11408,6,1
3951,43129,7,1
3951,39013,8,0
3951,18242,9,1
3952,46266,1,1
3952,651,2,0
3952,13176,3,1
3953,4920,1,1
3953,23670,2,1
3953,4137,3,0
3953,31102,4,1
3953,47366,5,1
3953,42629,6,1
3953,43900,7,1
3953,33671,8,1
3954,30696,1,1
3954,31960,2,1
3954,43357,3,0
3954,40545,4,1
3954,19622,5,0
3954,21376,6,1
3954,47626,7,1
3954,48132,8,1
3955,42244,1,0
3955,5785,2,0
3955,12846,3,0
3955,4274,4,0
3955,35782,5,0
3956,18465,1,1
3956,34134,2,1
3956,7781,3,1
3956,47209,4,1
3956,3020,5,1
3956,5876,6,1
3956,21125,7,1
3956,32096,8,1
3956,13176,9,1
3956,44359,10,1
3956,39005,11,1
3956,3330,12,1
3956,39928,13,1
3956,13031,14,1
3956,21903,15,1
3956,40229,16,1
3956,29370,17,1
3956,42265,18,1
3956,25640,19,1
3956,40878,20,1
3956,7156,21,1
3956,44371,22,1
3956,7485,23,1
3956,9472,24,1
3956,38985,25,1
3956,39977,26,1
3958,13292,1,0
3958,26620,2,1
3958,9659,3,1
3958,44632,4,0
3959,43713,1,1
3959,3007,2,1
3959,14477,3,0
3959,33731,4,1
3959,31927,5,0
3959,2452,6,1
3959,4920,7,1
3959,27966,8,1
3959,5514,9,1
3959,13560,10,1
3959,15613,11,1
3959,23029,12,1
3959,48255,13,1
3959,43643,14,1
3959,6361,15,1
3959,2078,16,1
3959,28380,17,1
3959,13045,18,1
3959,37646,19,1
3959,17429,20,0
3959,1930,21,0
3959,20781,22,0
3959,2320,23,0
3959,12916,24,1
3959,47547,25,0
3959,28204,26,1
3959,26790,27,0
3960,20756,1,0
3960,23835,2,1
3960,11934,3,1
3960,39242,4,1
3960,41009,5,0
3960,24662,6,0
3960,29461,7,0
3960,22504,8,1
3961,37710,1,0
3961,22362,2,1
3963,2707,1,0
3963,9838,2,0
3963,45566,3,0
3964,36724,1,1
3964,24852,2,1
3964,29826,3,1
3964,14858,4,1
3964,31215,5,1
3964,47766,6,1
3964,1511,7,1
3965,38293,1,1
3965,13176,2,1
3966,6647,1,0
3966,24852,2,1
3966,9387,3,1
3966,47144,4,0
3966,1541,5,0
3966,12879,6,1
3966,3856,7,1
3966,5385,8,0
3966,46941,9,1
3966,8460,10,0
3966,23909,11,1
3967,34466,1,1
3967,28123,2,1
3967,46990,3,1
3967,5876,4,1
3967,47209,5,1
3967,20632,6,1
3967,6187,7,1
3967,1104,8,1
3967,13176,9,1
3967,5212,10,1
3967,19049,11,1
3967,26940,12,1
3967,35163,13,0
3967,20850,14,0
3968,31231,1,1
3968,11123,2,1
3968,8580,3,1
3968,25466,4,1
3968,605,5,1
3968,28836,6,1
3968,12206,7,1
3968,13014,8,1
3969,44632,1,1
3969,10089,2,1
3969,14996,3,1
3969,20842,4,0
3969,28199,5,1
3969,40311,6,1
3969,11182,7,0
3969,22504,8,0
3969,28149,9,0
3969,47026,10,0
3969,47209,11,0
3969,21137,12,0
3969,28535,13,0
3969,19895,14,0
3969,10059,15,0
3969,43726,16,0
3970,11849,1,0
3970,37646,2,1
3970,47766,3,1
3970,13176,4,1
3970,35951,5,1
3970,329,6,1
3972,33768,1,0
3973,47734,1,0
3973,17709,2,0
3973,18411,3,0
3973,29274,4,0
3973,47008,5,0
3973,9337,6,1
3974,8859,1,1
3974,22721,2,1
3974,17579,3,1
3974,48761,4,1
3974,19660,5,0
3974,20788,6,0
3975,7862,1,1
3975,8571,2,0
3975,17122,3,0
3975,27796,4,0
3975,20940,5,1
3975,34343,6,1
3975,39922,7,1
3975,890,8,0
3976,14668,1,1
3976,49605,2,1
3976,10448,3,1
3976,22788,4,1
3976,28571,5,1
3977,49235,1,1
3977,14414,2,1
3977,14444,3,0
3978,44233,1,1
3978,9932,2,1
3978,38444,3,1
3978,43928,4,1
3978,4317,5,1
3978,12212,6,1
3980,34557,1,1
3980,38944,2,1
3980,24852,3,1
3982,42719,1,0
3982,13176,2,0
3982,43192,3,0
3982,31338,4,0
3982,46616,5,0
3982,42768,6,0
3982,33768,7,0
3982,41329,8,0
3982,22912,9,0
3982,35221,10,0
3982,48341,11,0
3982,13646,12,0
3982,36735,13,0
3983,30391,1,0
3983,2825,2,1
3983,9094,3,1
3983,11913,4,1
3983,12206,5,0
3983,39005,6,0
3984,43086,1,1
3984,25623,2,1
3984,13292,3,0
3984,49318,4,0
3985,12950,1,0
3986,49235,1,0
3986,5322,2,0
3986,38656,3,0
3986,594,4,0
3986,47738,5,0
3986,25824,6,0
3986,45437,7,0
3986,16896,8,0
3986,24373,9,0
3986,7753,10,0
3986,20767,11,0
3986,39794,12,0
3986,25272,13,0
3986,28204,14,0
3986,41787,15,0
3986,34991,16,0
3986,15902,17,0
3986,16521,18,0
3986,8239,19,0
3986,44632,20,0
3986,27086,21,0
3987,13176,1,0
3987,5322,2,0
3987,24799,3,0
3987,43295,4,0
3987,43713,5,0
3987,25997,6,0
3987,28584,7,0
3987,23554,8,0
3987,48935,9,0
3987,13166,10,0
3987,36085,11,0
3987,26317,12,0
3987,8277,13,0
3987,30850,14,0
3987,16616,15,0
3987,38012,16,0
3987,9270,17,0
3987,31927,18,0
3987,45007,19,0
3987,48415,20,0
3987,13541,21,0
3987,28928,22,0
3987,14332,23,0
3988,46941,1,1
3988,14901,2,1
3988,33129,3,1
3988,14999,4,1
3988,48205,5,1
3988,651,6,1
3988,20073,7,1
3988,13176,8,1
3988,12218,9,1
3988,40742,10,1
3988,1612,11,1
3988,13541,12,1
3988,36988,13,1
3989,3896,1,1
3989,5547,2,1
3989,2452,3,1
3989,12341,4,1
3989,26521,5,1
3989,30599,6,1
3989,33402,7,1
3990,6631,1,1
3990,27171,2,1
3990,28824,3,0
3990,14881,4,0
3991,25640,1,0
3991,44359,2,0
3991,8670,3,0
3991,13176,4,0
3991,38656,5,0
3991,47734,6,0
3991,38827,7,0
3992,28820,1,1
3992,13062,2,1
3992,7681,3,1
3992,14814,4,1
3992,16029,5,1
3992,28398,6,1
3992,1700,7,1
3992,41010,8,0
3992,41488,9,0
3993,11068,1,1
3993,42518,2,0
3993,25350,3,0
3993,31433,4,0
3993,10369,5,0
3993,16460,6,0
3993,3840,7,0
3993,8988,8,0
3993,39993,9,0
3993,25890,10,0
3993,19048,11,0
3994,432,1,1
3994,36550,2,1
3994,21903,3,1
3994,24964,4,0
3994,3952,5,1
3994,17948,6,0
3995,20114,1,1
3995,47626,2,1
3995,28842,3,1
3996,42352,1,1
3996,18188,2,1
3996,46282,3,1
3996,24852,4,1
3996,29805,5,1
3996,31981,6,1
3996,8536,7,0
3996,12904,8,1
3997,47766,1,1
3997,49235,2,1
3997,24852,3,1
3997,26209,4,1
3997,30489,5,0
3997,49131,6,0
3997,7781,7,0
3997,38456,8,0
3997,3464,9,0
3997,3583,10,0
3998,16109,1,1
3998,46630,2,1
3998,41969,3,1
3998,21955,4,1
3998,16020,5,1
3998,49594,6,1
3998,8743,7,1
3998,1115,8,0
3998,24852,9,1
3998,49176,10,1
3998,4138,11,1
3998,28255,12,1
3998,43129,13,1
3998,31911,14,0
3998,41171,15,0
3998,20577,16,0
3998,13249,17,1
3998,18826,18,0
3998,20919,19,1
3998,39844,20,1
3999,24964,1,1
3999,49667,2,1
3999,19875,3,1
3999,27845,4,1
3999,13176,5,1
4000,45104,1,0
4000,10603,2,0
4000,7628,3,0
4000,45200,4,0
4001,32085,1,0
4001,33129,2,1
4001,9689,3,1
4001,47145,4,1
4001,33735,5,0
4001,41319,6,0
4001,15683,7,0
4001,32931,8,0
4001,35075,9,0
4001,44234,10,0
4001,40706,11,1
4001,26876,12,1
4001,44683,13,0
4001,13629,14,0
4001,34358,15,0
4001,45763,16,1
4001,13380,17,0
4003,311,1,1
4003,32338,2,1
4003,28058,3,1
4003,41842,4,1
4003,46616,5,1
4003,46692,6,1
4003,12144,7,1
4004,35221,1,0
4004,44683,2,0
4004,25890,3,1
4004,5876,4,0
4004,30169,5,0
4004,43014,6,0
4004,34137,7,1
4005,22935,1,1
4005,29079,2,0
4005,21927,3,1
4005,31717,4,1
4005,42244,5,1
4005,24852,6,1
4005,21137,7,1
4005,6003,8,1
4005,11440,9,1
4005,20157,10,1
4005,33647,11,1
4005,7952,12,1
4005,39928,13,1
4005,47547,14,0
4005,730,15,0
4005,44359,16,0
4005,43961,17,1
4005,11262,18,0
4005,4421,19,1
4005,10749,20,1
4005,41950,21,1
4005,8057,22,0
4005,17572,23,0
4005,42110,24,1
4007,28204,1,1
4007,38557,2,0
4007,24852,3,0
4007,25020,4,1
4008,6104,1,0
4008,38944,2,1
4008,13176,3,1
4008,7175,4,0
4008,40824,5,0
4008,42585,6,0
4008,2855,7,1
4008,25551,8,1
4008,30814,9,0
4008,25533,10,0
4008,5640,11,0
4008,21616,12,1
4008,35535,13,1
4008,44632,14,1
4008,21137,15,0
4008,28985,16,0
4009,18362,1,1
4009,10673,2,1
4009,38775,3,1
4009,32566,4,1
4009,35914,5,1
4009,45279,6,1
4009,22959,7,0
4010,31717,1,0
4010,48031,2,1
4012,21616,1,1
4012,790,2,0
4012,19706,3,1
4012,31954,4,1
4013,4137,1,0
4013,40310,2,0
4013,45687,3,1
4013,45061,4,0
4013,16874,5,0
4013,48226,6,0
4013,47144,7,1
4014,16797,1,1
4014,33568,2,1
4014,3952,3,1
4014,5876,4,0
4014,20682,5,0
4014,13936,6,0
4014,2512,7,0
4015,46061,1,1
4016,47209,1,1
4016,13176,2,1
4016,11352,3,1
4016,4210,4,1
4016,24062,5,1
4016,41220,6,1
4016,43504,7,1
4016,22035,8,1
4016,17915,9,1
4016,17794,10,1
4016,18362,11,1
4016,22298,12,1
4016,37158,13,1
4016,2452,14,1
4016,38293,15,1
4016,39877,16,1
4016,28204,17,1
4016,20842,18,1
4016,41787,19,0
4016,4562,20,0
4016,41950,21,1
4017,34050,1,1
4017,16797,2,1
4017,3628,3,1
4017,21775,4,0
4018,24852,1,1
4018,46586,2,1
4018,35652,3,1
4018,9076,4,1
4018,46842,5,1
4018,10366,6,0
4018,43893,7,0
4018,21333,8,1
4018,48192,9,0
4018,25837,10,0
4018,16470,11,0
4019,32403,1,1
4019,5258,2,1
4019,13176,3,1
4020,23985,1,1
4020,30827,2,1
4020,21292,3,1
4020,6615,4,1
4020,29223,5,1
4021,20512,1,1
4021,31717,2,1
4021,43961,3,1
4021,47766,4,0
4022,8197,1,1
4022,27845,2,1
4022,22825,3,1
4022,37646,4,1
4022,33381,5,1
4022,22365,6,1
4022,30489,7,1
4022,14332,8,1
4022,46720,9,1
4022,18140,10,1
4022,45123,11,1
4022,49248,12,0
4022,8277,13,1
4022,19057,14,1
4022,33055,15,0
4022,38886,16,1
4022,13176,17,1
4022,46584,18,1
4022,21137,19,1
4022,17284,20,1
4023,350,1,0
4023,1190,2,1
4024,10326,1,0
4024,14715,2,1
4024,39863,3,1
4024,21137,4,1
4025,196,1,1
4026,37067,1,1
4026,9387,2,1
4026,6740,3,1
4026,5322,4,1
4026,38656,5,1
4026,27845,6,1
4026,49235,7,1
4026,27730,8,1
4026,43713,9,0
4026,30450,10,0
4027,12384,1,1
4027,47766,2,1
4027,28289,3,1
4027,47333,4,1
4027,33825,5,0
4027,35199,6,0
4027,46906,7,1
4027,8174,8,1
4027,32689,9,1
4027,15536,10,1
4027,8424,11,0
4027,45066,12,1
4027,43961,13,1
4027,24184,14,1
4027,14715,15,1
4027,24852,16,1
4027,2993,17,0
4027,19678,18,1
4028,42495,1,1
4028,19691,2,1
4028,17726,3,1
4028,41242,4,1
4028,10734,5,1
4028,24561,6,1
4028,33129,7,0
4028,16349,8,0
4028,38400,9,1
4028,17634,10,1
4029,2272,1,1
4029,14028,2,1
4029,21386,3,1
4030,25548,1,1
4030,32872,2,1
4030,49027,3,0
4030,37993,4,0
4030,35845,5,1
4030,14727,6,1
4030,28118,7,1
4030,8067,8,1
4030,16826,9,0
4030,14005,10,1
4030,47145,11,0
4030,45149,12,1
4030,39276,13,1
4030,43998,14,0
4030,9340,15,0
4030,7240,16,0
4030,30532,17,1
4030,16587,18,1
4030,7560,19,1
4030,16334,20,0
4030,3177,21,0
4031,31610,1,1
4031,46844,2,0
4031,38768,3,1
4031,43631,4,1
4031,150,5,1
4031,32115,6,1
4031,29840,7,1
4031,29714,8,1
4031,15348,9,1
4032,23543,1,0
4032,46106,2,0
4032,4162,3,0
4032,27156,4,0
4032,22793,5,0
4032,25504,6,0
4032,12023,7,0
4032,3957,8,0
4032,6343,9,0
4033,18288,1,1
4033,27344,2,1
4033,38473,3,1
4033,10337,4,1
4033,27437,5,1
4033,28985,6,1
4033,11712,7,1
4033,8412,8,1
4033,29662,9,1
4033,41844,10,1
4033,33100,11,0
4033,5390,12,1
4033,28849,13,0
4033,29447,14,0
4033,48450,15,0
4033,28309,16,0
4034,24852,1,1
4034,5077,2,1
4034,11520,3,1
4034,8277,4,1
4034,22035,5,1
4034,781,6,1
4034,12545,7,1
4034,21137,8,1
4034,47209,9,1
4034,38274,10,1
4034,27344,11,1
4034,41220,12,1
4034,37158,13,1
4034,11352,14,1
4034,28289,15,1
4034,45633,16,1
4034,25072,17,1
4034,43961,18,1
4034,41658,19,1
4034,18656,20,1
4034,4799,21,1
4034,32734,22,1
4034,45645,23,1
4034,39561,24,1
4034,13829,25,1
4034,42768,26,0
4034,14678,27,1
4034,43122,28,1
4035,9076,1,0
4035,13575,2,0
4037,13176,1,0
4037,1463,2,0
4037,23543,3,0
4037,47042,4,0
4037,5876,5,0
4037,32537,6,0
4037,3464,7,0
4037,46667,8,0
4037,21405,9,0
4037,18434,10,0
4037,31717,11,0
4037,47734,12,0
4037,21938,13,0
4037,27104,14,0
4037,45007,15,0
4037,37065,16,0
4037,11782,17,0
4037,44533,18,0
4037,24009,19,0
4037,15455,20,0
4037,10385,21,0
4037,13838,22,0
4037,35986,23,0
4037,17747,24,0
4038,45394,1,0
4038,26372,2,0
4038,3442,3,0
4038,15516,4,0
4038,25144,5,0
4038,37215,6,0
4038,32156,7,0
4038,47141,8,0
4038,39921,9,0
4038,1940,10,1
4038,27796,11,0
4038,44987,12,0
4038,26314,13,0
4038,11348,14,0
4038,47325,15,0
4038,19736,16,0
4038,46107,17,0
4038,23020,18,0
4038,7645,19,0
4038,18333,20,0
4038,40910,21,0
4038,30021,22,0
4038,27696,23,0
4039,32842,1,0
4039,5020,2,0
4039,33950,3,1
4039,35727,4,1
4039,17316,5,1
